system,family,n,paths_total,path_index,method,iterations
random(2^4),random_dense,4,16,6,order3_apriori,success,1.0,0.184303709,46
random(2^4),random_dense,4,16,7,order3_apriori,success,1.0,0.43524925,37
random(2^4),random_dense,4,16,8,order3_apriori,success,1.0,0.467938958,52
random(2^4),random_dense,4,16,9,order3_apriori,success,1.0,0.098638167,24
random(2^4),random_dense,4,16,10,order3_apriori,success,1.0,0.072075125,16
random(2^4),random_dense,4,16,11,order3_apriori,success,1.0,1.012306583,125
random(2^4),random_dense,4,16,12,order3_apriori,success,1.0,0.096587833,25
random(2^4),random_dense,4,16,13,order3_apriori,success,1.0,0.15050175,33
random(2^4),random_dense,4,16,14,order3_apriori,success,1.0,0.387312459,11
random(2^4),random_dense,4,16,15,order3_apriori,success,1.0,0.108476958,29
random(2^4),random_dense,4,16,16,order3_apriori,success,1.0,0.182953541,41
random(2^5),random_dense,5,32,1,order3_apriori,success,1.0,0.462132208,17
random(2^5),random_dense,5,32,2,order3_apriori,success,1.0,0.521926167,33
random(2^5),random_dense,5,32,3,order3_apriori,success,1.0,0.737781416,72
random(2^5),random_dense,5,32,4,order3_apriori,success,1.0,0.363939375,20
random(2^5),random_dense,5,32,5,order3_apriori,success,1.0,0.154289291,20
random(2^5),random_dense,5,32,6,order3_apriori,success,1.0,0.452542166,27
random(2^5),random_dense,5,32,7,order3_apriori,success,1.0,0.445654625,22
random(2^5),random_dense,5,32,8,order3_apriori,success,1.0,0.16028375,21
random(2^5),random_dense,5,32,9,order3_apriori,success,1.0,0.511435834,36
random(2^5),random_dense,5,32,10,order3_apriori,success,1.0,0.434145417,19
random(2^5),random_dense,5,32,11,order3_apriori,success,1.0,0.286165708,38
random(2^5),random_dense,5,32,12,order3_apriori,success,1.0,0.45677475,29
random(2^5),random_dense,5,32,13,order3_apriori,success,1.0,0.374383292,15
random(2^5),random_dense,5,32,14,order3_apriori,success,1.0,0.680903542,60
random(2^5),random_dense,5,32,15,order3_apriori,success,1.0,0.111076625,15
random(2^5),random_dense,5,32,16,order3_apriori,success,1.0,0.413871959,21
random(2^5),random_dense,5,32,17,order3_apriori,success,1.0,0.170955125,22
