system,family,n,paths_total,path_index,iterations,min_dt,median_dt,max_dt,mean_dt,min_radius,median_radius,mean_radius_theory_gap,max_eta,min_r_theory
katsura5,katsura,5,16,11,0.102178792,27,0.005625331544279655,0.0182455198574666,0.16360012416337832,0.037037037037037035,0.0015625,0.003125,179873.97981964482,0.009002593072359953,0.0
katsura5,katsura,5,16,12,0.31004575,46,9.175734577794842e-16,0.013745431323327017,0.08962620225188064,0.021739130434782598,5.551115123125783e-18,0.00078125,475654.70618280646,0.006562500002833853,0.0
katsura5,katsura,5,16,13,0.2663675,36,0.001555282823987216,0.015983459455560074,0.11771749210071489,0.027777777777777776,0.00078125,0.00078125,35255.64595592453,0.006562500002833853,0.0
katsura5,katsura,5,16,14,0.270925666,34,0.0015686203464442198,0.019759541575499258,0.10607494472339284,0.02941176470588235,0.00078125,0.00078125,33098.13278034952,0.006562500002833853,0.0
katsura5,katsura,5,16,15,0.082398667,21,0.002357705118866904,0.03450950561394544,0.12236919401201936,0.047619047619047616,0.0015625,0.003125,99314.51132623597,0.008111747442872798,0.0
katsura5,katsura,5,16,16,0.067863417,16,0.0290738958931201,0.04834055666914966,0.15550164009967896,0.0625,0.0015625,0.0015625,78177.77898460069,0.010140528287162156,0.0
katsura6,katsura,6,32,1,0.361165208,21,0.016180738238571912,0.049042277539995564,0.0951942348687387,0.047619047619047616,0.00078125,0.00078125,63608.24701314941,0.006140973943959636,0.0
katsura6,katsura,6,32,2,0.250431083,19,0.01865283312431598,0.03791949623371728,0.12794115403477976,0.05263157894736842,0.0015625,0.0015625,132624.5418906126,0.006919777765394424,0.0
katsura6,katsura,6,32,3,0.29238275,33,0.0013530784979344092,0.01848885771841996,0.10226358678761614,0.030303030303030304,0.00078125,0.00078125,53815.87319948165,0.005573557606731635,0.0
katsura6,katsura,6,32,4,0.605785167,66,0.00046136613678957544,0.00358053730514909,0.08906156549172543,0.015151515151515152,0.000390625,0.000390625,161655.23559237807,0.005250000002035277,0.0
katsura6,katsura,6,32,5,0.29736025,31,0.004341430492921973,0.03145003135394637,0.07931385533899066,0.032258064516129024,0.0001953125,0.0001953125,99220.16326315938,0.005250000002035277,0.0
katsura6,katsura,6,32,6,0.277164834,28,0.004080699851540914,0.027161342149058517,0.09319543750672848,0.03571428571428571,0.000390625,0.000390625,78700.5810380556,0.005250000002035277,0.0
katsura6,katsura,6,32,7,0.51806925,50,0.0006730644924342839,0.006768772431157484,0.08647589957214089,0.020000000000000004,0.000390625,0.000390625,165525.51314459083,0.005573557606731635,0.0
katsura6,katsura,6,32,8,0.352866083,41,0.0026931795716048645,0.018372275008637425,0.07231332766332366,0.024390243902439022,0.000390625,0.0015625,153747.72861627687,0.005250000002035277,0.0
katsura6,katsura,6,32,9,0.220336291,17,0.025694381903458685,0.04802432612871727,0.13168717118644313,0.058823529411764705,0.0015625,0.0015625,81247.85877454665,0.007945241173357258,0.0
katsura6,katsura,6,32,10,0.303713083,35,0.004959492218827516,0.017637564749577686,0.09606304259081694,0.02857142857142857,0.00078125,0.0015625,191336.49079922985,0.005573557606731635,0.0
katsura6,katsura,6,32,11,0.251115916,24,0.011068738713924426,0.02640768557619391,0.15590943509941105,0.041666666666666664,0.0015625,0.0015625,189291.81999849953,0.0065968236207814765,0.0
katsura3,katsura,3,4,1,4.5437785,11,0.025114256222629416,0.08570421719788372,0.15747620450079283,0.09090909090909091,0.003125,0.003125,36776.47628941684,0.012500000004096675,0.0
katsura3,katsura,3,4,2,0.159571333,37,0.0029050999038827932,0.01566867034013304,0.10356758845676892,0.02702702702702703,0.0015625,0.0015625,319927.38347456494,0.013125000003857318,0.0
katsura3,katsura,3,4,3,0.050237792,12,0.05641472683609649,0.08316143218825435,0.12019659826778108,0.08333333333333333,0.003125,0.003125,45497.15587485041,0.01847901218280472,0.0
katsura3,katsura,3,4,4,0.048399334,17,0.0159779784540336,0.07055042118486472,0.10067372128666721,0.05882352941176469,0.0015625,0.0015625,40907.69947584947,0.01883709423027946,0.0
katsura4,katsura,4,8,1,0.196925709,17,0.00846786629324181,0.056036430996328476,0.12105306746125864,0.058823529411764705,0.0015625,0.0015625,28101.44118084993,0.008750000002996005,0.0
katsura4,katsura,4,8,2,0.063228,16,0.023076969021049585,0.048507083172624005,0.15643519783552695,0.0625,0.003125,0.003125,160369.73774972645,0.017837285769316296,0.0
katsura4,katsura,4,8,3,0.100782083,18,0.006130023262956086,0.03718193991632203,0.1963425494452875,0.05555555555555555,0.003125,0.003125,161375.705054305,0.016141156756134707,0.0
katsura4,katsura,4,8,4,1.039703542,59,0.0012761121150780882,0.005597099345181849,0.0871013912227424,0.01694915254237288,0.00078125,0.00078125,191200.0220260687,0.008750000002996005,0.0
katsura4,katsura,4,8,5,0.048172375,13,0.04288241972798759,0.06861734407058234,0.13648775655629355,0.07692307692307693,0.003125,0.003125,91149.92482661706,0.014414499005964084,0.0
katsura4,katsura,4,8,6,0.105651,26,0.009498605661131717,0.0242924516336357,0.1257353777999719,0.03846153846153846,0.0015625,0.003125,114315.60955184519,0.008750000002996005,0.0
katsura4,katsura,4,8,7,0.696484959,15,0.034534743746761146,0.05812142726054196,0.12936176074544495,0.06666666666666667,0.003125,0.003125,63158.075572064445,0.011219849433036864,0.0
katsura4,katsura,4,8,8,0.049317292,19,0.010379741226354112,0.049336029738621424,0.11201899485728711,0.05263157894736842,0.00078125,0.00078125,59779.07660351333,0.010285122766356136,0.0
katsura5,katsura,5,16,1,0.459259208,31,0.001964678046318613,0.033584158597863775,0.09160349581196602,0.03225806451612903,0.000390625,0.000390625,53961.2717449002,0.006562500002833853,0.0
katsura5,katsura,5,16,2,0.697839,23,0.004496340685450129,0.030581893244149547,0.13436128942122008,0.04347826086956521,0.0015625,0.003125,209791.09616186496,0.009900262142920842,0.0
katsura5,katsura,5,16,3,0.1511435,25,0.010622512518025025,0.02321045162678808,0.14914968804941087,0.04,0.0015625,0.0015625,138147.344399203,0.00801093578604724,0.0
katsura5,katsura,5,16,4,0.733156167,41,0.003686912941995005,0.016751123392388708,0.0858130410292216,0.02439024390243902,0.000390625,0.00078125,53463.93246902232,0.006562500002833853,0.0
katsura5,katsura,5,16,5,0.144539584,20,0.017010017526436272,0.028367945142158315,0.15513102265083376,0.05,0.0015625,0.0015625,129464.93847405286,0.00948783879190901,0.0
katsura5,katsura,5,16,6,0.517013125,37,0.0059707006384422875,0.016991494193977802,0.08828343557559447,0.02702702702702703,0.000390625,0.00078125,79227.8420744811,0.006562500002833853,0.0
katsura5,katsura,5,16,7,0.3045345,42,0.009341372236694824,0.015025884752370046,0.08024438538454404,0.023809523809523805,4.8828125e-5,0.00078125,188644.26473894605,0.006562500002833853,0.0
katsura5,katsura,5,16,8,0.479084,43,0.005593451171728179,0.014678316033097959,0.09354362417228333,0.02325581395348838,0.000390625,0.0015625,197689.45983339217,0.006562500002833853,0.0
katsura5,katsura,5,16,9,0.552270333,27,0.005460126120684833,0.029264248001784007,0.09885732469437532,0.037037037037037035,0.000390625,0.000390625,59565.96655308748,0.006562500002833853,0.0
katsura5,katsura,5,16,10,0.3009045,43,0.0051731453136961226,0.01459084549144017,0.0840772426736199,0.02325581395348837,0.000390625,0.000390625,142085.49562284397,0.006562500002833853,0.0
katsura5,katsura,5,16,11,0.600636333,27,0.005625331544279655,0.0182455198574666,0.16360012416337832,0.037037037037037035,0.0015625,0.003125,179873.97981964482,0.009002593072359953,0.0
katsura5,katsura,5,16,12,0.573950792,46,9.175734577794842e-16,0.013745431323327017,0.08962620225188064,0.021739130434782598,5.551115123125783e-18,0.00078125,475654.70618280646,0.006562500002833853,0.0
katsura5,katsura,5,16,13,0.187558333,36,0.001555282823987216,0.015983459455560074,0.11771749210071489,0.027777777777777776,0.00078125,0.00078125,35255.64595592453,0.006562500002833853,0.0
katsura5,katsura,5,16,14,0.414695667,34,0.0015686203464442198,0.019759541575499258,0.10607494472339284,0.02941176470588235,0.00078125,0.00078125,33098.13278034952,0.006562500002833853,0.0
katsura5,katsura,5,16,15,0.095035042,21,0.002357705118866904,0.03450950561394544,0.12236919401201936,0.047619047619047616,0.0015625,0.003125,99314.51132623597,0.008111747442872798,0.0
katsura5,katsura,5,16,16,0.262401917,16,0.0290738958931201,0.04834055666914966,0.15550164009967896,0.0625,0.0015625,0.0015625,78177.77898460069,0.010140528287162156,0.0
katsura6,katsura,6,32,1,0.411498708,21,0.016180738238571912,0.049042277539995564,0.0951942348687387,0.047619047619047616,0.00078125,0.00078125,63608.24701314941,0.006140973943959636,0.0
katsura6,katsura,6,32,2,0.748649084,19,0.01865283312431598,0.03791949623371728,0.12794115403477976,0.05263157894736842,0.0015625,0.0015625,132624.5418906126,0.006919777765394424,0.0
katsura6,katsura,6,32,3,0.706848625,33,0.0013530784979344092,0.01848885771841996,0.10226358678761614,0.030303030303030304,0.00078125,0.00078125,53815.87319948165,0.005573557606731635,0.0
katsura6,katsura,6,32,4,0.721814083,66,0.00046136613678957544,0.00358053730514909,0.08906156549172543,0.015151515151515152,0.000390625,0.000390625,161655.23559237807,0.005250000002035277,0.0
katsura6,katsura,6,32,5,0.53743775,31,0.004341430492921973,0.03145003135394637,0.07931385533899066,0.032258064516129024,0.0001953125,0.0001953125,99220.16326315938,0.005250000002035277,0.0
katsura6,katsura,6,32,6,0.610485792,28,0.004080699851540914,0.027161342149058517,0.09319543750672848,0.03571428571428571,0.000390625,0.000390625,78700.5810380556,0.005250000002035277,0.0
katsura6,katsura,6,32,7,0.500822292,50,0.0006730644924342839,0.006768772431157484,0.08647589957214089,0.020000000000000004,0.000390625,0.000390625,165525.51314459083,0.005573557606731635,0.0
katsura6,katsura,6,32,8,0.369555584,41,0.0026931795716048645,0.018372275008637425,0.07231332766332366,0.024390243902439022,0.000390625,0.0015625,153747.72861627687,0.005250000002035277,0.0
katsura6,katsura,6,32,9,0.237387042,17,0.025694381903458685,0.04802432612871727,0.13168717118644313,0.058823529411764705,0.0015625,0.0015625,81247.85877454665,0.007945241173357258,0.0
katsura6,katsura,6,32,10,0.318207666,35,0.004959492218827516,0.017637564749577686,0.09606304259081694,0.02857142857142857,0.00078125,0.0015625,191336.49079922985,0.005573557606731635,0.0
katsura6,katsura,6,32,11,0.127444416,24,0.011068738713924426,0.02640768557619391,0.15590943509941105,0.041666666666666664,0.0015625,0.0015625,189291.81999849953,0.0065968236207814765,0.0
katsura3,katsura,3,4,1,4.377737709,11,0.02534851386642878,0.0856959470809588,0.1574485867775787,0.09090909090909091,0.003125,0.003125,36830.52691545187,0.012500000004096675,0.0
katsura3,katsura,3,4,2,0.505411208,37,0.002905134808712555,0.015670323010355473,0.1035513974617796,0.02702702702702703,0.0015625,0.0015625,319811.48817623564,0.013125000003857318,0.0
katsura3,katsura,3,4,3,0.023425,12,0.056419718140205015,0.08311893184249476,0.12013042372465206,0.08333333333333333,0.003125,0.003125,45602.971070559186,0.01847901218280472,0.0
katsura3,katsura,3,4,4,0.031738542,17,0.015974271373996055,0.07055042118535719,0.10066960488230367,0.05882352941176469,0.0015625,0.0015625,40911.04528738616,0.01883520794177786,0.0
katsura4,katsura,4,8,1,0.176241208,17,0.008570781298577357,0.0560356529452897,0.12101937851070967,0.0588235294117647,0.0015625,0.0015625,28125.20512124296,0.008750000002996005,0.0
katsura4,katsura,4,8,2,0.048158541,16,0.023068704362902974,0.04847795766031003,0.15688003162348274,0.0625,0.003125,0.003125,160967.54415208026,0.01783343669217699,0.0
katsura4,katsura,4,8,3,0.188479166,18,0.006424114570701578,0.037170528817640616,0.19625579304276491,0.055555555555555546,0.003125,0.003125,161465.39410879824,0.01613869770362504,0.0
katsura4,katsura,4,8,4,0.135871542,59,0.0012761070875057527,0.00559634374469782,0.08710997551756125,0.01694915254237288,0.00078125,0.00078125,191211.02901524975,0.008750000002996005,0.0
katsura4,katsura,4,8,5,0.147717458,13,0.04288050703390854,0.06860571062279626,0.13643670420085663,0.07692307692307693,0.003125,0.003125,91259.72578710003,0.014414582487502313,0.0
katsura4,katsura,4,8,6,0.054288166,26,0.009498455324228513,0.02428784611634241,0.12573161717461412,0.038461538461538464,0.0015625,0.003125,114353.42321283936,0.008750000002996005,0.0
katsura4,katsura,4,8,7,0.036039291,15,0.03453026322911352,0.05810596331823611,0.12931098637081473,0.06666666666666667,0.003125,0.003125,63258.89371895935,0.011225655667722097,0.0
katsura4,katsura,4,8,8,0.049337333,19,0.010381802276674795,0.049335272402271105,0.11200036472046036,0.05263157894736842,0.00078125,0.00078125,59786.07991408036,0.010285289575750917,0.0
katsura5,katsura,5,16,1,0.353818708,31,0.0020721652880691943,0.03356657589905144,0.09158314924942744,0.03225806451612903,0.000390625,0.000390625,54000.13000683335,0.006562500002833853,0.0
katsura5,katsura,5,16,2,0.175671583,23,0.004644454938909637,0.030570934303292566,0.1343437864804607,0.043478260869565216,0.0015625,0.003125,209965.75366809408,0.009898384756085562,0.0
katsura5,katsura,5,16,3,0.175064083,25,0.010622973057711182,0.023205420103318077,0.1491337328401879,0.04,0.0015625,0.0015625,138208.50429468314,0.008011130222071705,0.0
katsura5,katsura,5,16,4,0.234099541,41,0.003685007421321489,0.016750988524881435,0.08588859101951751,0.024390243902439025,0.000390625,0.00078125,53475.63784847407,0.006562500002833853,0.0
katsura5,katsura,5,16,5,0.06933775,20,0.017009786420671823,0.0283647668738102,0.1551088351953587,0.049999999999999996,0.0015625,0.0015625,129503.58205772,0.009486526589186101,0.0
katsura5,katsura,5,16,6,0.227250708,37,0.005969696470542476,0.01698397290022013,0.0882736861706656,0.02702702702702703,0.000390625,0.00078125,79262.5094276666,0.006562500002833853,0.0
katsura5,katsura,5,16,7,0.269153542,42,0.009340260361960265,0.015022764738466459,0.08022688630129425,0.023809523809523805,4.8828125e-5,0.00078125,188776.73517417835,0.006562500002833853,0.0
katsura5,katsura,5,16,8,0.311634417,43,0.005593446876884619,0.014677004737215452,0.09354005178991766,0.023255813953488372,0.000390625,0.0015625,197739.87526899125,0.006562500002833853,0.0
katsura5,katsura,5,16,9,0.105013458,27,0.00546196501376651,0.02925135101355383,0.09885226556220669,0.037037037037037035,0.000390625,0.000390625,59579.37542671434,0.006562500002833853,0.0
katsura5,katsura,5,16,10,0.322965125,43,0.005171616856608748,0.014586262612475467,0.08407427148022234,0.023255813953488382,0.000390625,0.000390625,141968.28039962784,0.006562500002833853,0.0
katsura5,katsura,5,16,11,0.242702208,27,0.005625163456455632,0.018242463285722512,0.16358085236917436,0.037037037037037035,0.0015625,0.003125,179898.63855717023,0.009002325335039378,0.0
katsura5,katsura,5,16,12,0.332173584,46,9.175708451094875e-16,0.013744299528425713,0.0896137974055164,0.021739130434782605,5.551115123125783e-18,0.00078125,467411.7483912179,0.006562500002833853,0.0
katsura5,katsura,5,16,13,0.129182333,36,0.0015552482098849184,0.01598344378699988,0.1177286381825214,0.027777777777777773,0.00078125,0.00078125,35242.360059965606,0.006562500002833853,0.0
katsura5,katsura,5,16,14,0.252166167,34,0.001568469623964735,0.019756438959423694,0.10609916043890358,0.029411764705882353,0.00078125,0.00078125,33102.513322238134,0.006562500002833853,0.0
katsura5,katsura,5,16,15,0.07991275,21,0.0025062001718746396,0.034509090999097373,0.12235453146995073,0.047619047619047616,0.0015625,0.003125,99444.59433344447,0.00810955432913103,0.0
katsura5,katsura,5,16,16,0.198755542,16,0.029073895893271032,0.04834229611349622,0.15548250571653202,0.0625,0.0015625,0.0015625,78241.59366749473,0.010140528286704722,0.0
katsura6,katsura,6,32,1,0.276764583,21,0.016305823297233735,0.04902907008367396,0.0951663402835105,0.047619047619047616,0.00078125,0.00078125,63738.46937452011,0.006140656617839005,0.0
katsura6,katsura,6,32,2,0.341477416,19,0.018823212214535867,0.037908633271946816,0.12792695164023635,0.05263157894736842,0.0015625,0.0015625,132778.56174594644,0.006919730479975722,0.0
katsura6,katsura,6,32,3,0.435150459,33,0.0013529197657789276,0.018484266943744262,0.10227869129336221,0.0303030303030303,0.00078125,0.00078125,53705.9037677203,0.005573557606731635,0.0
katsura6,katsura,6,32,4,0.513315875,66,0.0004613205197824995,0.0035806364602462863,0.08907508233532264,0.015151515151515155,0.000390625,0.000390625,161638.8025287976,0.005250000002035277,0.0
katsura6,katsura,6,32,5,0.29885925,31,0.00434238366891315,0.031448837747944915,0.07932647845579652,0.03225806451612903,0.0001953125,0.0001953125,99230.17214961605,0.005250000002035277,0.0
katsura6,katsura,6,32,6,0.276787542,28,0.004120931972379838,0.027154400288408004,0.09320579110744853,0.03571428571428571,0.000390625,0.000390625,78733.17367654323,0.005250000002035277,0.0
katsura6,katsura,6,32,7,0.443979791,50,0.0006731146639967034,0.006768946331055192,0.08647944798474931,0.020000000000000004,0.000390625,0.000390625,165514.0975234841,0.005573557606731635,0.0
katsura6,katsura,6,32,8,0.772477334,41,0.0027152882421880298,0.018369686160003614,0.07231397992403243,0.024390243902439025,0.000390625,0.0015625,153848.73253357687,0.005250000002035277,0.0
katsura6,katsura,6,32,9,0.394641125,17,0.025694025534432587,0.04801429553291798,0.13168453129868826,0.058823529411764705,0.0015625,0.0015625,81304.13330257406,0.007944619942929386,0.0
katsura6,katsura,6,32,10,0.229576375,35,0.00495953944412114,0.01763487108586606,0.09604302178374485,0.02857142857142857,0.00078125,0.0015625,191357.2824223879,0.005573557606731635,0.0
katsura6,katsura,6,32,11,0.345046166,24,0.011068209182140019,0.026402880016320657,0.15595507273218503,0.041666666666666664,0.0015625,0.0015625,189437.87289374653,0.0065968505888377325,0.0
katsura3,katsura,3,4,1,5.177294375,11,0.02534851386642878,0.0856959470809588,0.1574485867775787,0.09090909090909091,0.003125,0.003125,36830.52691545187,0.012500000004096675,0.0
katsura3,katsura,3,4,2,0.733777542,37,0.002905134808712555,0.015670323010355473,0.1035513974617796,0.02702702702702703,0.0015625,0.0015625,319811.48817623564,0.013125000003857318,0.0
katsura3,katsura,3,4,3,0.026919375,12,0.056419718140205015,0.08311893184249476,0.12013042372465206,0.08333333333333333,0.003125,0.003125,45602.971070559186,0.01847901218280472,0.0
katsura3,katsura,3,4,4,0.049950542,17,0.015974271373996055,0.07055042118535719,0.10066960488230367,0.05882352941176469,0.0015625,0.0015625,40911.04528738616,0.01883520794177786,0.0
katsura4,katsura,4,8,1,0.306400333,17,0.008570781298577357,0.0560356529452897,0.12101937851070967,0.0588235294117647,0.0015625,0.0015625,28125.20512124296,0.008750000002996005,0.0
katsura4,katsura,4,8,2,0.100031667,16,0.023068704362902974,0.04847795766031003,0.15688003162348274,0.0625,0.003125,0.003125,160967.54415208026,0.01783343669217699,0.0
katsura4,katsura,4,8,3,0.118518792,18,0.006424114570701578,0.037170528817640616,0.19625579304276491,0.055555555555555546,0.003125,0.003125,161465.39410879824,0.01613869770362504,0.0
katsura4,katsura,4,8,4,2.08651125,59,0.0012761070875057527,0.00559634374469782,0.08710997551756125,0.01694915254237288,0.00078125,0.00078125,191211.02901524975,0.008750000002996005,0.0
katsura4,katsura,4,8,5,0.077530666,13,0.04288050703390854,0.06860571062279626,0.13643670420085663,0.07692307692307693,0.003125,0.003125,91259.72578710003,0.014414582487502313,0.0
katsura4,katsura,4,8,6,0.134895666,26,0.009498455324228513,0.02428784611634241,0.12573161717461412,0.038461538461538464,0.0015625,0.003125,114353.42321283936,0.008750000002996005,0.0
katsura4,katsura,4,8,7,0.091031292,15,0.03453026322911352,0.05810596331823611,0.12931098637081473,0.06666666666666667,0.003125,0.003125,63258.89371895935,0.011225655667722097,0.0
katsura4,katsura,4,8,8,0.809781625,19,0.010381802276674795,0.049335272402271105,0.11200036472046036,0.05263157894736842,0.00078125,0.00078125,59786.07991408036,0.010285289575750917,0.0
katsura5,katsura,5,16,1,0.429465416,31,0.0020721652880691943,0.03356657589905144,0.09158314924942744,0.03225806451612903,0.000390625,0.000390625,54000.13000683335,0.006562500002833853,0.0
katsura5,katsura,5,16,2,0.159317125,23,0.004644454938909637,0.030570934303292566,0.1343437864804607,0.043478260869565216,0.0015625,0.003125,209965.75366809408,0.009898384756085562,0.0
katsura5,katsura,5,16,3,0.79720975,25,0.010622973057711182,0.023205420103318077,0.1491337328401879,0.04,0.0015625,0.0015625,138208.50429468314,0.008011130222071705,0.0
katsura5,katsura,5,16,4,0.271460708,41,0.003685007421321489,0.016750988524881435,0.08588859101951751,0.024390243902439025,0.000390625,0.00078125,53475.63784847407,0.006562500002833853,0.0
katsura5,katsura,5,16,5,0.596080209,20,0.017009786420671823,0.0283647668738102,0.1551088351953587,0.049999999999999996,0.0015625,0.0015625,129503.58205772,0.009486526589186101,0.0
katsura5,katsura,5,16,6,0.2114475,37,0.005969696470542476,0.01698397290022013,0.0882736861706656,0.02702702702702703,0.000390625,0.00078125,79262.5094276666,0.006562500002833853,0.0
katsura5,katsura,5,16,7,0.402777125,42,0.009340260361960265,0.015022764738466459,0.08022688630129425,0.023809523809523805,4.8828125e-5,0.00078125,188776.73517417835,0.006562500002833853,0.0
katsura5,katsura,5,16,8,0.451574042,43,0.005593446876884619,0.014677004737215452,0.09354005178991766,0.023255813953488372,0.000390625,0.0015625,197739.87526899125,0.006562500002833853,0.0
katsura5,katsura,5,16,9,0.125090834,27,0.00546196501376651,0.02925135101355383,0.09885226556220669,0.037037037037037035,0.000390625,0.000390625,59579.37542671434,0.006562500002833853,0.0
katsura5,katsura,5,16,10,0.443886917,43,0.005171616856608748,0.014586262612475467,0.08407427148022234,0.023255813953488382,0.000390625,0.000390625,141968.28039962784,0.006562500002833853,0.0
katsura5,katsura,5,16,11,0.106281,27,0.005625163456455632,0.018242463285722512,0.16358085236917436,0.037037037037037035,0.0015625,0.003125,179898.63855717023,0.009002325335039378,0.0
katsura5,katsura,5,16,12,0.415587875,46,9.175708451094875e-16,0.013744299528425713,0.0896137974055164,0.021739130434782605,5.551115123125783e-18,0.00078125,467411.7483912179,0.006562500002833853,0.0
katsura5,katsura,5,16,13,0.4948875,36,0.0015552482098849184,0.01598344378699988,0.1177286381825214,0.027777777777777773,0.00078125,0.00078125,35242.360059965606,0.006562500002833853,0.0
katsura5,katsura,5,16,14,0.15986325,34,0.001568469623964735,0.019756438959423694,0.10609916043890358,0.029411764705882353,0.00078125,0.00078125,33102.513322238134,0.006562500002833853,0.0
katsura5,katsura,5,16,15,0.150898417,21,0.0025062001718746396,0.034509090999097373,0.12235453146995073,0.047619047619047616,0.0015625,0.003125,99444.59433344447,0.00810955432913103,0.0
katsura5,katsura,5,16,16,0.4751695,16,0.029073895893271032,0.04834229611349622,0.15548250571653202,0.0625,0.0015625,0.0015625,78241.59366749473,0.010140528286704722,0.0
katsura6,katsura,6,32,1,0.3584385,21,0.016305823297233735,0.04902907008367396,0.0951663402835105,0.047619047619047616,0.00078125,0.00078125,63738.46937452011,0.006140656617839005,0.0
katsura6,katsura,6,32,2,0.759680708,19,0.018823212214535867,0.037908633271946816,0.12792695164023635,0.05263157894736842,0.0015625,0.0015625,132778.56174594644,0.006919730479975722,0.0
katsura6,katsura,6,32,3,0.279865041,33,0.0013529197657789276,0.018484266943744262,0.10227869129336221,0.0303030303030303,0.00078125,0.00078125,53705.9037677203,0.005573557606731635,0.0
katsura6,katsura,6,32,4,1.22334975,66,0.0004613205197824995,0.0035806364602462863,0.08907508233532264,0.015151515151515155,0.000390625,0.000390625,161638.8025287976,0.005250000002035277,0.0
katsura6,katsura,6,32,5,0.27173625,31,0.00434238366891315,0.031448837747944915,0.07932647845579652,0.03225806451612903,0.0001953125,0.0001953125,99230.17214961605,0.005250000002035277,0.0
katsura6,katsura,6,32,6,0.579399417,28,0.004120931972379838,0.027154400288408004,0.09320579110744853,0.03571428571428571,0.000390625,0.000390625,78733.17367654323,0.005250000002035277,0.0
katsura6,katsura,6,32,7,0.683420167,50,0.0006731146639967034,0.006768946331055192,0.08647944798474931,0.020000000000000004,0.000390625,0.000390625,165514.0975234841,0.005573557606731635,0.0
katsura6,katsura,6,32,8,0.61867925,41,0.0027152882421880298,0.018369686160003614,0.07231397992403243,0.024390243902439025,0.000390625,0.0015625,153848.73253357687,0.005250000002035277,0.0
katsura6,katsura,6,32,9,0.432534959,17,0.025694025534432587,0.04801429553291798,0.13168453129868826,0.058823529411764705,0.0015625,0.0015625,81304.13330257406,0.007944619942929386,0.0
katsura6,katsura,6,32,10,0.497183167,35,0.00495953944412114,0.01763487108586606,0.09604302178374485,0.02857142857142857,0.00078125,0.0015625,191357.2824223879,0.005573557606731635,0.0
katsura6,katsura,6,32,11,0.1797605,24,0.011068209182140019,0.026402880016320657,0.15595507273218503,0.041666666666666664,0.0015625,0.0015625,189437.87289374653,0.0065968505888377325,0.0
katsura6,katsura,6,32,12,max_iterations,0.1754807936970974,3.691287375,5,0.014466711504312866,0.03044428281579558,0.05815101000028634,0.03509615873941948,0.003125,0.00625,50900.99882363259,0.005250000002035277,0.0
katsura3,katsura,3,4,1,success,1.0,3.887301792,19,0.027192825722388264,0.04077564081449287,0.11423667086422057,0.05263157894736842,0.0015625,0.003125,209683.25580362018,0.012500000004096675,0.0
katsura3,katsura,3,4,2,success,1.0,0.0213795,12,0.039478445072703594,0.07978140543140132,0.15876683135363293,0.08333333333333333,0.003125,0.00625,41923.24866947069,0.030083024356890843,0.0
katsura3,katsura,3,4,3,success,1.0,0.03281375,15,0.0029436685774667515,0.07134300848825612,0.13085256318253752,0.06666666666666667,0.00078125,0.00625,419823.59156316443,0.03030592557559622,0.0
katsura3,katsura,3,4,4,success,1.0,0.0257265,19,0.0006015822909969382,0.04529573558619892,0.11458064587922025,0.05263157894736842,0.00078125,0.003125,55925.14767410592,0.013125000003857318,0.0
katsura4,katsura,4,8,1,success,1.0,0.583759958,34,0.0006837339358901628,0.018654392047721017,0.10055113363812297,0.029411764705882353,0.000390625,0.003125,1.436202650933693e6,0.008431175154575478,0.0
katsura4,katsura,4,8,2,success,1.0,0.067942,31,0.0078072396206237465,0.022650489974408515,0.103439563035239,0.03225806451612903,0.0015625,0.003125,315738.43905804394,0.017500000006492603,0.0
katsura4,katsura,4,8,3,success,1.0,0.038838416,19,0.001010320690825739,0.047474837966893446,0.11062390177554314,0.05263157894736842,0.00078125,0.003125,73393.50520528828,0.019755625200783975,0.0
katsura4,katsura,4,8,4,success,1.0,0.045191375,23,0.014732953844280706,0.036721542222349926,0.0930556170928134,0.043478260869565216,0.0015625,0.003125,112587.87787533924,0.017500000006492603,0.0
katsura4,katsura,4,8,5,success,1.0,0.209494125,31,0.0011573097457482362,0.01986923135034541,0.09212895290428204,0.03225806451612903,0.000390625,0.003125,300102.8084262769,0.017500000005241118,0.0
katsura4,katsura,4,8,6,success,1.0,0.028876125,16,0.0056555009420572455,0.05842101719091751,0.11647055781175068,0.0625,0.0015625,0.003125,62581.88927578401,0.01986189165308653,0.0
katsura4,katsura,4,8,7,success,1.0,0.048427625,27,0.009902528750991992,0.023074990091928434,0.10963959328663143,0.037037037037037035,0.00078125,0.003125,195369.34101690006,0.017500000005241118,0.0
katsura4,katsura,4,8,8,success,1.0,0.046144334,24,0.017383995747637604,0.032247004598273246,0.09437385374616532,0.041666666666666664,0.00078125,0.0015625,71011.22379138293,0.008847841821790055,0.0
katsura5,katsura,5,16,1,success,1.0,0.3549945,47,0.0038558953205028003,0.01094655619108701,0.08868316147548208,0.02127659574468085,0.00078125,0.0015625,919275.260601114,0.006538876231441123,0.0
katsura5,katsura,5,16,2,success,1.0,0.262150625,56,0.00011963846988871651,0.008242087529453927,0.09758278906001237,0.01785714285714286,0.0001953125,0.00078125,48181.693880076426,0.013125000006775207,0.0
katsura5,katsura,5,16,3,success,1.0,0.199885041,36,0.004556903089410924,0.018119917794665867,0.10167653944027549,0.027777777777777776,0.000390625,0.0015625,80822.99016619989,0.013125000004837078,0.0
